label,folder_rel,file_name,rel_path,width,height,mode,aspect_ratio,area,outlier_reason
inaction,inaction/tr_9991,im000203_00-00-31.jpg,inaction/tr_9991/im000203_00-00-31.jpg,61,80,RGB,0.7625,4880,small_width
inaction,inaction/tr_9991,im000204_00-00-31.jpg,inaction/tr_9991/im000204_00-00-31.jpg,62,80,RGB,0.775,4960,small_width
inaction,inaction/tr_9991,im000205_00-00-31.jpg,inaction/tr_9991/im000205_00-00-31.jpg,62,80,RGB,0.775,4960,small_width
inaction,inaction/tr_9991,im000206_00-00-31.jpg,inaction/tr_9991/im000206_00-00-31.jpg,62,80,RGB,0.775,4960,small_width
inaction,inaction/tr_9991,im000207_00-00-31.jpg,inaction/tr_9991/im000207_00-00-31.jpg,61,78,RGB,0.782051282051282,4758,small_width
inaction,inaction/tr_9991,im000208_00-00-31.jpg,inaction/tr_9991/im000208_00-00-31.jpg,61,78,RGB,0.782051282051282,4758,small_width
inaction,inaction/tr_9991,im000209_00-00-31.jpg,inaction/tr_9991/im000209_00-00-31.jpg,61,78,RGB,0.782051282051282,4758,small_width
inaction,inaction/tr_9991,im000210_00-00-31.jpg,inaction/tr_9991/im000210_00-00-31.jpg,60,78,RGB,0.7692307692307693,4680,small_width
inaction,inaction/tr_9991,im000211_00-00-31.jpg,inaction/tr_9991/im000211_00-00-31.jpg,59,77,RGB,0.7662337662337663,4543,small_width
inaction,inaction/tr_9991,im000212_00-00-31.jpg,inaction/tr_9991/im000212_00-00-31.jpg,60,78,RGB,0.7692307692307693,4680,small_width
inaction,inaction/tr_9991,im000213_00-00-31.jpg,inaction/tr_9991/im000213_00-00-31.jpg,59,78,RGB,0.7564102564102564,4602,small_width
inaction,inaction/tr_9991,im000214_00-00-31.jpg,inaction/tr_9991/im000214_00-00-31.jpg,59,78,RGB,0.7564102564102564,4602,small_width
inaction,inaction/tr_9991,im000215_00-00-32.jpg,inaction/tr_9991/im000215_00-00-32.jpg,58,77,RGB,0.7532467532467533,4466,small_width
inaction,inaction/tr_9991,im000216_00-00-32.jpg,inaction/tr_9991/im000216_00-00-32.jpg,58,78,RGB,0.7435897435897436,4524,small_width
inaction,inaction/tr_9991,im000217_00-00-32.jpg,inaction/tr_9991/im000217_00-00-32.jpg,59,78,RGB,0.7564102564102564,4602,small_width
inaction,inaction/tr_9991,im000218_00-00-32.jpg,inaction/tr_9991/im000218_00-00-32.jpg,59,78,RGB,0.7564102564102564,4602,small_width
inaction,inaction/tr_9991,im000219_00-00-32.jpg,inaction/tr_9991/im000219_00-00-32.jpg,59,77,RGB,0.7662337662337663,4543,small_width
inaction,inaction/tr_9991,im000220_00-00-32.jpg,inaction/tr_9991/im000220_00-00-32.jpg,60,77,RGB,0.7792207792207793,4620,small_width
inaction,inaction/tr_9991,im000221_00-00-32.jpg,inaction/tr_9991/im000221_00-00-32.jpg,60,77,RGB,0.7792207792207793,4620,small_width
inaction,inaction/tr_9991,im000222_00-00-32.jpg,inaction/tr_9991/im000222_00-00-32.jpg,59,77,RGB,0.7662337662337663,4543,small_width
inaction,inaction/tr_9991,im000223_00-00-32.jpg,inaction/tr_9991/im000223_00-00-32.jpg,58,77,RGB,0.7532467532467533,4466,small_width
inaction,inaction/tr_9991,im000224_00-00-32.jpg,inaction/tr_9991/im000224_00-00-32.jpg,57,76,RGB,0.75,4332,small_width
inaction,inaction/tr_9991,im000225_00-00-32.jpg,inaction/tr_9991/im000225_00-00-32.jpg,55,78,RGB,0.7051282051282052,4290,small_width
inaction,inaction/tr_9991,im000226_00-00-32.jpg,inaction/tr_9991/im000226_00-00-32.jpg,55,77,RGB,0.7142857142857143,4235,small_width
inaction,inaction/tr_9991,im000227_00-00-33.jpg,inaction/tr_9991/im000227_00-00-33.jpg,42,80,RGB,0.525,3360,small_width
inaction,inaction/tr_9991,im000228_00-00-33.jpg,inaction/tr_9991/im000228_00-00-33.jpg,37,63,RGB,0.5873015873015873,2331,"small_width,small_height"
inaction,inaction/tr_9991,im000229_00-00-33.jpg,inaction/tr_9991/im000229_00-00-33.jpg,38,65,RGB,0.5846153846153846,2470,small_width
inaction,inaction/tr_9991,im000230_00-00-33.jpg,inaction/tr_9991/im000230_00-00-33.jpg,37,56,RGB,0.6607142857142857,2072,"small_width,small_height"
inaction,inaction/tr_9991,im000231_00-00-33.jpg,inaction/tr_9991/im000231_00-00-33.jpg,46,60,RGB,0.7666666666666667,2760,"small_width,small_height"
inaction,inaction/tr_9991,im000232_00-00-33.jpg,inaction/tr_9991/im000232_00-00-33.jpg,46,61,RGB,0.7540983606557377,2806,"small_width,small_height"
inaction,inaction/tr_9991,im000233_00-00-33.jpg,inaction/tr_9991/im000233_00-00-33.jpg,55,69,RGB,0.7971014492753623,3795,small_width
inaction,inaction/tr_9991,im000234_00-00-34.jpg,inaction/tr_9991/im000234_00-00-34.jpg,57,75,RGB,0.76,4275,small_width
inaction,inaction/tr_9991,im000235_00-00-34.jpg,inaction/tr_9991/im000235_00-00-34.jpg,59,77,RGB,0.7662337662337663,4543,small_width
inaction,inaction/tr_9991,im000236_00-00-34.jpg,inaction/tr_9991/im000236_00-00-34.jpg,59,77,RGB,0.7662337662337663,4543,small_width
inaction,inaction/tr_9991,im000237_00-00-34.jpg,inaction/tr_9991/im000237_00-00-34.jpg,59,77,RGB,0.7662337662337663,4543,small_width
inaction,inaction/tr_9991,im000238_00-00-34.jpg,inaction/tr_9991/im000238_00-00-34.jpg,60,78,RGB,0.7692307692307693,4680,small_width
inaction,inaction/tr_9991,im000239_00-00-34.jpg,inaction/tr_9991/im000239_00-00-34.jpg,60,78,RGB,0.7692307692307693,4680,small_width
inaction,inaction/tr_9991,im000240_00-00-34.jpg,inaction/tr_9991/im000240_00-00-34.jpg,61,77,RGB,0.7922077922077922,4697,small_width
inaction,inaction/tr_9991,im000241_00-00-34.jpg,inaction/tr_9991/im000241_00-00-34.jpg,60,78,RGB,0.7692307692307693,4680,small_width
inaction,inaction/tr_9991,im000242_00-00-34.jpg,inaction/tr_9991/im000242_00-00-34.jpg,60,78,RGB,0.7692307692307693,4680,small_width
inaction,inaction/tr_9991,im000243_00-00-34.jpg,inaction/tr_9991/im000243_00-00-34.jpg,60,78,RGB,0.7692307692307693,4680,small_width
inaction,inaction/tr_9991,im000244_00-00-34.jpg,inaction/tr_9991/im000244_00-00-34.jpg,61,78,RGB,0.782051282051282,4758,small_width
inaction,inaction/tr_9991,im000245_00-00-34.jpg,inaction/tr_9991/im000245_00-00-34.jpg,60,78,RGB,0.7692307692307693,4680,small_width
inaction,inaction/tr_9991,im000246_00-00-35.jpg,inaction/tr_9991/im000246_00-00-35.jpg,43,65,RGB,0.6615384615384615,2795,small_width
inaction,inaction/tr_9991,im000247_00-00-35.jpg,inaction/tr_9991/im000247_00-00-35.jpg,40,63,RGB,0.6349206349206349,2520,"small_width,small_height"
inaction,inaction/tr_9991,im000248_00-00-35.jpg,inaction/tr_9991/im000248_00-00-35.jpg,45,76,RGB,0.5921052631578947,3420,small_width
inaction,inaction/tr_9991,im000249_00-00-35.jpg,inaction/tr_9991/im000249_00-00-35.jpg,45,73,RGB,0.6164383561643836,3285,small_width
inaction,inaction/tr_9991,im000250_00-00-35.jpg,inaction/tr_9991/im000250_00-00-35.jpg,53,77,RGB,0.6883116883116883,4081,small_width
inaction,inaction/tr_9991,im000251_00-00-35.jpg,inaction/tr_9991/im000251_00-00-35.jpg,60,78,RGB,0.7692307692307693,4680,small_width
inaction,inaction/tr_9991,im000252_00-00-35.jpg,inaction/tr_9991/im000252_00-00-35.jpg,60,78,RGB,0.7692307692307693,4680,small_width
inaction,inaction/tr_9991,im000253_00-00-35.jpg,inaction/tr_9991/im000253_00-00-35.jpg,60,78,RGB,0.7692307692307693,4680,small_width
inaction,inaction/tr_9991,im000254_00-00-35.jpg,inaction/tr_9991/im000254_00-00-35.jpg,60,78,RGB,0.7692307692307693,4680,small_width
inaction,inaction/tr_9991,im000255_00-00-35.jpg,inaction/tr_9991/im000255_00-00-35.jpg,60,78,RGB,0.7692307692307693,4680,small_width
inaction,inaction/tr_9991,im000256_00-00-35.jpg,inaction/tr_9991/im000256_00-00-35.jpg,59,78,RGB,0.7564102564102564,4602,small_width
inaction,inaction/tr_9991,im000257_00-00-35.jpg,inaction/tr_9991/im000257_00-00-35.jpg,59,78,RGB,0.7564102564102564,4602,small_width
inaction,inaction/tr_9991,im000258_00-00-36.jpg,inaction/tr_9991/im000258_00-00-36.jpg,61,78,RGB,0.782051282051282,4758,small_width
inaction,inaction/tr_9991,im000259_00-00-36.jpg,inaction/tr_9991/im000259_00-00-36.jpg,61,78,RGB,0.782051282051282,4758,small_width
inaction,inaction/tr_9991,im000260_00-00-36.jpg,inaction/tr_9991/im000260_00-00-36.jpg,61,78,RGB,0.782051282051282,4758,small_width
inaction,inaction/tr_9991,im000261_00-00-36.jpg,inaction/tr_9991/im000261_00-00-36.jpg,61,78,RGB,0.782051282051282,4758,small_width
inaction,inaction/tr_9991,im000262_00-00-36.jpg,inaction/tr_9991/im000262_00-00-36.jpg,59,77,RGB,0.7662337662337663,4543,small_width
inaction,inaction/tr_9991,im000263_00-00-36.jpg,inaction/tr_9991/im000263_00-00-36.jpg,60,77,RGB,0.7792207792207793,4620,small_width
inaction,inaction/tr_9991,im000264_00-00-36.jpg,inaction/tr_9991/im000264_00-00-36.jpg,60,77,RGB,0.7792207792207793,4620,small_width
inaction,inaction/tr_9991,im000265_00-00-36.jpg,inaction/tr_9991/im000265_00-00-36.jpg,60,77,RGB,0.7792207792207793,4620,small_width
inaction,inaction/tr_9991,im000266_00-00-36.jpg,inaction/tr_9991/im000266_00-00-36.jpg,59,78,RGB,0.7564102564102564,4602,small_width
inaction,inaction/tr_9991,im000267_00-00-36.jpg,inaction/tr_9991/im000267_00-00-36.jpg,59,78,RGB,0.7564102564102564,4602,small_width
inaction,inaction/tr_9991,im000268_00-00-36.jpg,inaction/tr_9991/im000268_00-00-36.jpg,59,78,RGB,0.7564102564102564,4602,small_width
inaction,inaction/tr_9991,im000269_00-00-36.jpg,inaction/tr_9991/im000269_00-00-36.jpg,59,78,RGB,0.7564102564102564,4602,small_width
inaction,inaction/tr_9991,im000270_00-00-37.jpg,inaction/tr_9991/im000270_00-00-37.jpg,60,78,RGB,0.7692307692307693,4680,small_width
inaction,inaction/tr_9991,im000271_00-00-37.jpg,inaction/tr_9991/im000271_00-00-37.jpg,60,78,RGB,0.7692307692307693,4680,small_width
inaction,inaction/tr_9991,im000272_00-00-37.jpg,inaction/tr_9991/im000272_00-00-37.jpg,60,78,RGB,0.7692307692307693,4680,small_width
inaction,inaction/tr_9991,im000273_00-00-37.jpg,inaction/tr_9991/im000273_00-00-37.jpg,60,78,RGB,0.7692307692307693,4680,small_width
inaction,inaction/tr_9991,im000274_00-00-37.jpg,inaction/tr_9991/im000274_00-00-37.jpg,60,78,RGB,0.7692307692307693,4680,small_width
inaction,inaction/tr_9991,im000275_00-00-37.jpg,inaction/tr_9991/im000275_00-00-37.jpg,61,78,RGB,0.782051282051282,4758,small_width
inaction,inaction/tr_9991,im000276_00-00-37.jpg,inaction/tr_9991/im000276_00-00-37.jpg,60,77,RGB,0.7792207792207793,4620,small_width
inaction,inaction/tr_9991,im000277_00-00-37.jpg,inaction/tr_9991/im000277_00-00-37.jpg,60,77,RGB,0.7792207792207793,4620,small_width
inaction,inaction/tr_9991,im000278_00-00-37.jpg,inaction/tr_9991/im000278_00-00-37.jpg,61,76,RGB,0.8026315789473685,4636,small_width
inaction,inaction/tr_9991,im000279_00-00-37.jpg,inaction/tr_9991/im000279_00-00-37.jpg,61,77,RGB,0.7922077922077922,4697,small_width
inaction,inaction/tr_9991,im000280_00-00-37.jpg,inaction/tr_9991/im000280_00-00-37.jpg,61,77,RGB,0.7922077922077922,4697,small_width
inaction,inaction/tr_9991,im000281_00-00-37.jpg,inaction/tr_9991/im000281_00-00-37.jpg,61,77,RGB,0.7922077922077922,4697,small_width
inaction,inaction/tr_9991,im000282_00-00-38.jpg,inaction/tr_9991/im000282_00-00-38.jpg,60,77,RGB,0.7792207792207793,4620,small_width
inaction,inaction/tr_9991,im000283_00-00-38.jpg,inaction/tr_9991/im000283_00-00-38.jpg,60,77,RGB,0.7792207792207793,4620,small_width
inaction,inaction/tr_9991,im000284_00-00-38.jpg,inaction/tr_9991/im000284_00-00-38.jpg,60,77,RGB,0.7792207792207793,4620,small_width
inaction,inaction/tr_9991,im000285_00-00-38.jpg,inaction/tr_9991/im000285_00-00-38.jpg,60,77,RGB,0.7792207792207793,4620,small_width
inaction,inaction/tr_9991,im000286_00-00-38.jpg,inaction/tr_9991/im000286_00-00-38.jpg,60,76,RGB,0.7894736842105263,4560,small_width
inaction,inaction/tr_9991,im000287_00-00-38.jpg,inaction/tr_9991/im000287_00-00-38.jpg,61,76,RGB,0.8026315789473685,4636,small_width
inaction,inaction/tr_9991,im000288_00-00-38.jpg,inaction/tr_9991/im000288_00-00-38.jpg,61,77,RGB,0.7922077922077922,4697,small_width
inaction,inaction/tr_9991,im000289_00-00-38.jpg,inaction/tr_9991/im000289_00-00-38.jpg,61,77,RGB,0.7922077922077922,4697,small_width
inaction,inaction/tr_9991,im000290_00-00-38.jpg,inaction/tr_9991/im000290_00-00-38.jpg,61,77,RGB,0.7922077922077922,4697,small_width
inaction,inaction/tr_9991,im000291_00-00-38.jpg,inaction/tr_9991/im000291_00-00-38.jpg,61,78,RGB,0.782051282051282,4758,small_width
inaction,inaction/tr_9991,im000292_00-00-38.jpg,inaction/tr_9991/im000292_00-00-38.jpg,61,78,RGB,0.782051282051282,4758,small_width
inaction,inaction/tr_9991,im000293_00-00-38.jpg,inaction/tr_9991/im000293_00-00-38.jpg,61,78,RGB,0.782051282051282,4758,small_width
inaction,inaction/tr_9991,im000294_00-00-39.jpg,inaction/tr_9991/im000294_00-00-39.jpg,61,77,RGB,0.7922077922077922,4697,small_width
inaction,inaction/tr_9991,im000295_00-00-39.jpg,inaction/tr_9991/im000295_00-00-39.jpg,61,77,RGB,0.7922077922077922,4697,small_width
inaction,inaction/tr_9991,im000296_00-00-39.jpg,inaction/tr_9991/im000296_00-00-39.jpg,61,77,RGB,0.7922077922077922,4697,small_width
inaction,inaction/tr_9991,im000297_00-00-39.jpg,inaction/tr_9991/im000297_00-00-39.jpg,61,77,RGB,0.7922077922077922,4697,small_width
inaction,inaction/tr_9991,im000298_00-00-39.jpg,inaction/tr_9991/im000298_00-00-39.jpg,60,77,RGB,0.7792207792207793,4620,small_width
inaction,inaction/tr_9991,im000299_00-00-39.jpg,inaction/tr_9991/im000299_00-00-39.jpg,60,77,RGB,0.7792207792207793,4620,small_width
inaction,inaction/tr_9991,im000300_00-00-39.jpg,inaction/tr_9991/im000300_00-00-39.jpg,60,77,RGB,0.7792207792207793,4620,small_width
inaction,inaction/tr_9991,im000301_00-00-39.jpg,inaction/tr_9991/im000301_00-00-39.jpg,60,77,RGB,0.7792207792207793,4620,small_width
inaction,inaction/tr_9991,im000302_00-00-39.jpg,inaction/tr_9991/im000302_00-00-39.jpg,61,78,RGB,0.782051282051282,4758,small_width
inaction,inaction/tr_9991,im000303_00-00-39.jpg,inaction/tr_9991/im000303_00-00-39.jpg,61,78,RGB,0.782051282051282,4758,small_width
inaction,inaction/tr_9991,im000304_00-00-39.jpg,inaction/tr_9991/im000304_00-00-39.jpg,61,78,RGB,0.782051282051282,4758,small_width
inaction,inaction/tr_9991,im000305_00-00-39.jpg,inaction/tr_9991/im000305_00-00-39.jpg,61,78,RGB,0.782051282051282,4758,small_width
inaction,inaction/tr_9991,im000306_00-00-40.jpg,inaction/tr_9991/im000306_00-00-40.jpg,61,77,RGB,0.7922077922077922,4697,small_width
inaction,inaction/tr_9991,im000307_00-00-40.jpg,inaction/tr_9991/im000307_00-00-40.jpg,61,77,RGB,0.7922077922077922,4697,small_width
inaction,inaction/tr_9991,im000308_00-00-40.jpg,inaction/tr_9991/im000308_00-00-40.jpg,61,77,RGB,0.7922077922077922,4697,small_width
inaction,inaction/tr_9991,im000309_00-00-40.jpg,inaction/tr_9991/im000309_00-00-40.jpg,61,77,RGB,0.7922077922077922,4697,small_width
inaction,inaction/tr_9991,im000310_00-00-40.jpg,inaction/tr_9991/im000310_00-00-40.jpg,60,77,RGB,0.7792207792207793,4620,small_width
inaction,inaction/tr_9991,im000311_00-00-40.jpg,inaction/tr_9991/im000311_00-00-40.jpg,60,77,RGB,0.7792207792207793,4620,small_width
inaction,inaction/tr_9991,im000312_00-00-40.jpg,inaction/tr_9991/im000312_00-00-40.jpg,60,77,RGB,0.7792207792207793,4620,small_width
inaction,inaction/tr_9991,im000313_00-00-40.jpg,inaction/tr_9991/im000313_00-00-40.jpg,60,77,RGB,0.7792207792207793,4620,small_width
inaction,inaction/tr_9991,im000314_00-00-40.jpg,inaction/tr_9991/im000314_00-00-40.jpg,60,77,RGB,0.7792207792207793,4620,small_width
inaction,inaction/tr_9991,im000315_00-00-40.jpg,inaction/tr_9991/im000315_00-00-40.jpg,60,78,RGB,0.7692307692307693,4680,small_width
inaction,inaction/tr_9991,im000316_00-00-40.jpg,inaction/tr_9991/im000316_00-00-40.jpg,60,78,RGB,0.7692307692307693,4680,small_width
inaction,inaction/tr_9991,im000317_00-00-40.jpg,inaction/tr_9991/im000317_00-00-40.jpg,60,77,RGB,0.7792207792207793,4620,small_width
inaction,inaction/tr_9991,im000318_00-00-41.jpg,inaction/tr_9991/im000318_00-00-41.jpg,61,77,RGB,0.7922077922077922,4697,small_width
inaction,inaction/tr_9991,im000319_00-00-41.jpg,inaction/tr_9991/im000319_00-00-41.jpg,61,78,RGB,0.782051282051282,4758,small_width
inaction,inaction/tr_9991,im000320_00-00-41.jpg,inaction/tr_9991/im000320_00-00-41.jpg,61,78,RGB,0.782051282051282,4758,small_width
inaction,inaction/tr_9991,im000321_00-00-41.jpg,inaction/tr_9991/im000321_00-00-41.jpg,60,79,RGB,0.759493670886076,4740,small_width
inaction,inaction/tr_9991,im000322_00-00-41.jpg,inaction/tr_9991/im000322_00-00-41.jpg,60,78,RGB,0.7692307692307693,4680,small_width
inaction,inaction/tr_9991,im000323_00-00-41.jpg,inaction/tr_9991/im000323_00-00-41.jpg,61,80,RGB,0.7625,4880,small_width
inaction,inaction/tr_9991,im000324_00-00-41.jpg,inaction/tr_9991/im000324_00-00-41.jpg,60,80,RGB,0.75,4800,small_width
inaction,inaction/tr_9991,im000325_00-00-41.jpg,inaction/tr_9991/im000325_00-00-41.jpg,60,80,RGB,0.75,4800,small_width
inaction,inaction/tr_9991,im000326_00-00-41.jpg,inaction/tr_9991/im000326_00-00-41.jpg,60,79,RGB,0.759493670886076,4740,small_width
inaction,inaction/tr_9991,im000327_00-00-41.jpg,inaction/tr_9991/im000327_00-00-41.jpg,60,79,RGB,0.759493670886076,4740,small_width
inaction,inaction/tr_9991,im000328_00-00-41.jpg,inaction/tr_9991/im000328_00-00-41.jpg,60,79,RGB,0.759493670886076,4740,small_width
inaction,inaction/tr_9991,im000329_00-00-41.jpg,inaction/tr_9991/im000329_00-00-41.jpg,60,79,RGB,0.759493670886076,4740,small_width
inaction,inaction/tr_9991,im000330_00-00-42.jpg,inaction/tr_9991/im000330_00-00-42.jpg,60,79,RGB,0.759493670886076,4740,small_width
inaction,inaction/tr_9991,im000331_00-00-42.jpg,inaction/tr_9991/im000331_00-00-42.jpg,60,79,RGB,0.759493670886076,4740,small_width
inaction,inaction/tr_9991,im000332_00-00-42.jpg,inaction/tr_9991/im000332_00-00-42.jpg,60,79,RGB,0.759493670886076,4740,small_width
inaction,inaction/tr_9991,im000333_00-00-42.jpg,inaction/tr_9991/im000333_00-00-42.jpg,60,79,RGB,0.759493670886076,4740,small_width
inaction,inaction/tr_9991,im000334_00-00-42.jpg,inaction/tr_9991/im000334_00-00-42.jpg,60,79,RGB,0.759493670886076,4740,small_width
inaction,inaction/tr_9991,im000335_00-00-42.jpg,inaction/tr_9991/im000335_00-00-42.jpg,60,79,RGB,0.759493670886076,4740,small_width
inaction,inaction/tr_9991,im000336_00-00-42.jpg,inaction/tr_9991/im000336_00-00-42.jpg,60,79,RGB,0.759493670886076,4740,small_width
inaction,inaction/tr_9991,im000337_00-00-42.jpg,inaction/tr_9991/im000337_00-00-42.jpg,60,79,RGB,0.759493670886076,4740,small_width
inaction,inaction/tr_9991,im000338_00-00-42.jpg,inaction/tr_9991/im000338_00-00-42.jpg,60,79,RGB,0.759493670886076,4740,small_width
inaction,inaction/tr_9991,im000339_00-00-42.jpg,inaction/tr_9991/im000339_00-00-42.jpg,60,79,RGB,0.759493670886076,4740,small_width
inaction,inaction/tr_9991,im000340_00-00-42.jpg,inaction/tr_9991/im000340_00-00-42.jpg,60,79,RGB,0.759493670886076,4740,small_width
inaction,inaction/tr_9991,im000341_00-00-42.jpg,inaction/tr_9991/im000341_00-00-42.jpg,60,78,RGB,0.7692307692307693,4680,small_width
inaction,inaction/tr_9991,im000342_00-00-43.jpg,inaction/tr_9991/im000342_00-00-43.jpg,61,78,RGB,0.782051282051282,4758,small_width
inaction,inaction/tr_9991,im000343_00-00-43.jpg,inaction/tr_9991/im000343_00-00-43.jpg,61,78,RGB,0.782051282051282,4758,small_width
inaction,inaction/tr_9991,im000344_00-00-43.jpg,inaction/tr_9991/im000344_00-00-43.jpg,61,78,RGB,0.782051282051282,4758,small_width
inaction,inaction/tr_9991,im000345_00-00-43.jpg,inaction/tr_9991/im000345_00-00-43.jpg,61,78,RGB,0.782051282051282,4758,small_width
inaction,inaction/tr_9991,im000346_00-00-43.jpg,inaction/tr_9991/im000346_00-00-43.jpg,60,77,RGB,0.7792207792207793,4620,small_width
inaction,inaction/tr_9991,im000347_00-00-43.jpg,inaction/tr_9991/im000347_00-00-43.jpg,60,77,RGB,0.7792207792207793,4620,small_width
inaction,inaction/tr_9991,im000348_00-00-43.jpg,inaction/tr_9991/im000348_00-00-43.jpg,60,77,RGB,0.7792207792207793,4620,small_width
inaction,inaction/tr_9991,im000349_00-00-43.jpg,inaction/tr_9991/im000349_00-00-43.jpg,60,77,RGB,0.7792207792207793,4620,small_width
inaction,inaction/tr_9991,im000350_00-00-43.jpg,inaction/tr_9991/im000350_00-00-43.jpg,59,77,RGB,0.7662337662337663,4543,small_width
inaction,inaction/tr_9991,im000351_00-00-43.jpg,inaction/tr_9991/im000351_00-00-43.jpg,59,77,RGB,0.7662337662337663,4543,small_width
inaction,inaction/tr_9991,im000352_00-00-43.jpg,inaction/tr_9991/im000352_00-00-43.jpg,59,77,RGB,0.7662337662337663,4543,small_width
inaction,inaction/tr_9991,im000353_00-00-43.jpg,inaction/tr_9991/im000353_00-00-43.jpg,59,77,RGB,0.7662337662337663,4543,small_width
inaction,inaction/tr_9991,im000354_00-00-44.jpg,inaction/tr_9991/im000354_00-00-44.jpg,60,78,RGB,0.7692307692307693,4680,small_width
inaction,inaction/tr_9991,im000355_00-00-44.jpg,inaction/tr_9991/im000355_00-00-44.jpg,60,78,RGB,0.7692307692307693,4680,small_width
inaction,inaction/tr_9991,im000356_00-00-44.jpg,inaction/tr_9991/im000356_00-00-44.jpg,60,78,RGB,0.7692307692307693,4680,small_width
inaction,inaction/tr_9991,im000357_00-00-44.jpg,inaction/tr_9991/im000357_00-00-44.jpg,60,78,RGB,0.7692307692307693,4680,small_width
inaction,inaction/tr_9991,im000358_00-00-44.jpg,inaction/tr_9991/im000358_00-00-44.jpg,59,78,RGB,0.7564102564102564,4602,small_width
inaction,inaction/tr_9991,im000359_00-00-44.jpg,inaction/tr_9991/im000359_00-00-44.jpg,59,78,RGB,0.7564102564102564,4602,small_width
inaction,inaction/tr_9991,im000360_00-00-44.jpg,inaction/tr_9991/im000360_00-00-44.jpg,59,78,RGB,0.7564102564102564,4602,small_width
inaction,inaction/tr_9991,im000361_00-00-44.jpg,inaction/tr_9991/im000361_00-00-44.jpg,59,78,RGB,0.7564102564102564,4602,small_width
inaction,inaction/tr_9991,im000362_00-00-44.jpg,inaction/tr_9991/im000362_00-00-44.jpg,61,78,RGB,0.782051282051282,4758,small_width
inaction,inaction/tr_9991,im000363_00-00-44.jpg,inaction/tr_9991/im000363_00-00-44.jpg,61,78,RGB,0.782051282051282,4758,small_width
inaction,inaction/tr_9991,im000364_00-00-44.jpg,inaction/tr_9991/im000364_00-00-44.jpg,61,78,RGB,0.782051282051282,4758,small_width
inaction,inaction/tr_9991,im000365_00-00-44.jpg,inaction/tr_9991/im000365_00-00-44.jpg,61,78,RGB,0.782051282051282,4758,small_width
inaction,inaction/tr_9991,im000366_00-00-45.jpg,inaction/tr_9991/im000366_00-00-45.jpg,60,78,RGB,0.7692307692307693,4680,small_width
inaction,inaction/tr_9991,im000367_00-00-45.jpg,inaction/tr_9991/im000367_00-00-45.jpg,60,78,RGB,0.7692307692307693,4680,small_width
inaction,inaction/tr_9991,im000368_00-00-45.jpg,inaction/tr_9991/im000368_00-00-45.jpg,60,79,RGB,0.759493670886076,4740,small_width
inaction,inaction/tr_9991,im000369_00-00-45.jpg,inaction/tr_9991/im000369_00-00-45.jpg,60,79,RGB,0.759493670886076,4740,small_width
inaction,inaction/tr_9991,im000370_00-00-45.jpg,inaction/tr_9991/im000370_00-00-45.jpg,59,79,RGB,0.7468354430379747,4661,small_width
inaction,inaction/tr_9991,im000371_00-00-45.jpg,inaction/tr_9991/im000371_00-00-45.jpg,59,79,RGB,0.7468354430379747,4661,small_width
inaction,inaction/tr_9991,im000372_00-00-45.jpg,inaction/tr_9991/im000372_00-00-45.jpg,59,78,RGB,0.7564102564102564,4602,small_width
inaction,inaction/tr_9991,im000373_00-00-45.jpg,inaction/tr_9991/im000373_00-00-45.jpg,61,75,RGB,0.8133333333333334,4575,small_width
inaction,inaction/tr_9991,im000374_00-00-45.jpg,inaction/tr_9991/im000374_00-00-45.jpg,59,77,RGB,0.7662337662337663,4543,small_width
inaction,inaction/tr_9991,im000375_00-00-45.jpg,inaction/tr_9991/im000375_00-00-45.jpg,59,78,RGB,0.7564102564102564,4602,small_width
inaction,inaction/tr_9991,im000376_00-00-45.jpg,inaction/tr_9991/im000376_00-00-45.jpg,59,79,RGB,0.7468354430379747,4661,small_width
inaction,inaction/tr_9991,im000377_00-00-45.jpg,inaction/tr_9991/im000377_00-00-45.jpg,60,80,RGB,0.75,4800,small_width
inaction,inaction/tr_9991,im000378_00-00-46.jpg,inaction/tr_9991/im000378_00-00-46.jpg,60,80,RGB,0.75,4800,small_width
inaction,inaction/tr_9991,im000379_00-00-46.jpg,inaction/tr_9991/im000379_00-00-46.jpg,60,80,RGB,0.75,4800,small_width
inaction,inaction/tr_9991,im000380_00-00-46.jpg,inaction/tr_9991/im000380_00-00-46.jpg,60,80,RGB,0.75,4800,small_width
inaction,inaction/tr_9991,im000381_00-00-46.jpg,inaction/tr_9991/im000381_00-00-46.jpg,60,79,RGB,0.759493670886076,4740,small_width
inaction,inaction/tr_9991,im000382_00-00-46.jpg,inaction/tr_9991/im000382_00-00-46.jpg,59,78,RGB,0.7564102564102564,4602,small_width
inaction,inaction/tr_9991,im000383_00-00-46.jpg,inaction/tr_9991/im000383_00-00-46.jpg,60,78,RGB,0.7692307692307693,4680,small_width
inaction,inaction/tr_9991,im000384_00-00-46.jpg,inaction/tr_9991/im000384_00-00-46.jpg,60,78,RGB,0.7692307692307693,4680,small_width
inaction,inaction/tr_9991,im000385_00-00-46.jpg,inaction/tr_9991/im000385_00-00-46.jpg,60,78,RGB,0.7692307692307693,4680,small_width
inaction,inaction/tr_9991,im000386_00-00-46.jpg,inaction/tr_9991/im000386_00-00-46.jpg,59,78,RGB,0.7564102564102564,4602,small_width
